QUESTION	Q_UNDERGOER	Q_ENABLER	Q_TRIGGER	Q_RESULT	Q_UNDERSPECIFIED	ANSWER_CHOICE	ANSWER_SENTENCE	A_UNDERGOER	A_ENABLER	A_TRIGGER	A_RESULT	A_UNDERSPECIFIED	UNDERGOER_SCORE	ENABLER_SCORE	TRIGGER_SCORE	RESULT_SCORE	UNDERSPECIFIED_SCORE	CORRECT_ANSWER
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	The change of state from water to water vapor is called evaporation.	water	None	change of state | evaporation	water vapor	None	nan	nan	0.220098615461	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	The changing of a liquid into a gas, often under the influence of heat (as in the boiling of water).	liquid	heat	changing	gas	None	nan	nan	0.0330578512397	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	The energy from the sun heated the water and caused it to evaporate - change from liquid water to water vapor.	liquid water	energy from the sun	change | evaporate	water vapor	None	nan	nan	0.0107407115159	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	The process of liquid water changing into water vapor is called evaporation.	liquid water	None	process | evaporation | changing	water vapor	None	nan	nan	0.220098615461	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	The water evaporated back into water vapor in the air.	water	None	evaporated	water vapor	in the air	nan	nan	0	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	Water evaporates as water vapor into the air.	Water	None	evaporates	water vapor	into the air	nan	nan	0	0	nan	precipitation
A student is investigating changes in the states of matter. The student fills a graduated cylinder with 50 milliliters of packed snow. The graduated cylinder has a mass of 50 grams when empty and 95 grams when filled with the snow. During which process in the water cycle does snow fall to the ground? 	None	None	process in the water cycle	to	None	evaporation	Water from the oceans enters the atmosphere through evaporation.	Water	None	evaporation		the atmosphere	nan	nan	0.220098615461	0	nan	precipitation
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	Melting is the opposite of freezing and involves changing water from its solid state (ice) to a liquid state by the addition of heat.	solid	addition of heat	melting | changing	liquid		nan	nan	0.0201650702572	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	Melting of ice is a physical change, not a chemical change.	ice	None	physical change | melting	None		nan	nan	0.0140719043302	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	the process whereby heat changes something from a solid to a liquid	solid	heat	changes	liquid		nan	nan	0.0523974295601	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	Melting is a physical process that results in the phase transition of a substance from a solid to a liquid.	substance	None	physical process | phase transition	liquid		nan	nan	0	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	When a solid reaches the temperature of its melting point, it can become a liquid.	solid	reaches the temperature of its melting point	become	liquid		nan	nan	0	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	The thermal energy of the water increases as it melts, changing from a solid (ice) to liquid water.	solid -LRB- ice -RRB-	thermal energy	melts	liquid water		nan	nan	0	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	The process by which water vapor changes to liquid water is called A. melting.	water vapor	None	melting	liquid water		nan	nan	0	nan	0	melt
An area received six inches of snow during the winter. Before the snow can continue through the water cycle as ground water or runoff, it must first 	None	None	received	None	during the winter	melt	The melting point of water is the temperature at which it changes from solid ice into liquid water.	solid ice	None	changes	liquid water		nan	nan	0.0523974295601	nan	0	melt
