physical change	molecule object wave system		change			A change in the physical state of a molecule, object, wave or system.
absorb | absorption	plants		absorb			Once the nutrients have precipitated out of solution your plants can no longer absorb them and will suffer ( or die.
absorb | absorption	Plants		absorb			Plants and animals absorb nutrients right out of the water.
absorb | absorption	plants	roots	absorb			The rain brings the nitrogen to the earth , where plants can absorb it through their roots.
absorb | absorption	plants	roots	absorb			The plants can be introduced into an environment and allowed to absorb contaminates into it 's leaves and roots.
absorb | absorption	Plants		absorb			Plants absorb CO2 and use it to produce the sugars and carbohydrates they need to grow.
absorb | absorption	Plants		absorb			Plants absorb metals and other soil components so long as the particles are small enough.
absorb | absorption			absorb	energy		They absorb , shape and mould and then dissipate energy.
absorb | absorption	Plants	roots	absorb			Plants directly absorb light as well as drawing food and moisture through their roots and dissipating it through their leaves.
absorb | absorption			absorb	energy		Rocks absorb heat and attract dust particles , dissipating nuclear energy over aeons ofof a plant relate to one another.
absorb | absorption	Plants		absorb			Plants , known as phytoremediators , can absorb radioactive elements and heavy metals from spill sites.
absorb | absorption	plants		absorb			Floating plants , however , must absorb them from their surroundings.
absorb | absorption			absorb	energy		The leaves absorb the sun 's rays for energy.
absorb | absorption	Plants	the leaves	absorb			Plants absorb foliar applications through the leaves and stems , and can translocate the compound throughout the plant.
absorb | absorption	plants		absorbed			Metalaxyl is not absorbed directly from the soil by plants.
absorb | absorption	plants		absorb			Other plants absorb the toxic chemical and die.
absorb | absorption	plants		absorb			During photosynthesis , plants absorb carbon dioxide from Earth 's atmosphere.
absorb | absorption	Plants		absorb			Plants and fungi absorb nutrients from the decaying wood.
absorb | absorption	plants		absorb			In this case , plants do absorb the pollution.
absorb | absorption	plants		absorb			There are some data which suggest that certain plants or specific tissues selectively absorb isosteric ions.
absorb | absorption	plants		absorb			( a ) The plants absorb virtually all of it , which they utilize in photosynthesis.
absorb | absorption			absorbed	energy		( c ) The solar energy is first absorbed , then re-The energy in almost every food chain can be traced back to.
absorb | absorption	plants	roots	absorb			Mycorrhizal fungi grow on the roots of plants , helping the plants absorb water and nutrients.
absorb | absorption	plants		absorb			House plants in every room absorb many of the toxic gases that a modern home traps inside.
absorb | absorption	plants		absorb			Forests and other plants absorb a lesser , but still significant , amount.
absorb | absorption	plants	roots	absorb			Seagrass roots absorb nutrients but unlike land plants to not take up water.
absorb | absorption	plants	roots	absorb			Trees , epiphytes , and other plants absorb carbon dioxide from the atmosphere and use it to form new stems , leaves , and roots.
absorb | absorption	plants	roots	absorb			Land plants absorb water through their roots.
absorb | absorption	plants		absorb			Only in the nitrate form can plants absorb the nitrogen they require.
absorb | absorption	plants	roots	absorb			The plants roots will not absorb the additional iron until the soil is made more acid.
absorb | absorption	plants		absorb			The fungi help the plants absorb water and nutrients , while the plants provide the fungi with sugars.
absorb | absorption	Plants		absorb			Plants do not generally absorb dioxin.
absorb | absorption	plants		absorb			Mercury concentrations have been rising in many seafoods , as fish absorb metal dispersed by coal-burning power plants and mining.
absorb | absorption	Plants		absorb			Plants absorb minerals , such as nitrogen , potassium , and phosphorus , from the soil.
absorb | absorption	Plants		absorb			Plants absorb it from the air during photosynthesis.
absorb | absorption		roots	absorbed			Plant available water is the portion of stored soil water that can be absorbed fast enough by plant roots to sustain life.
absorb | absorption	plants		absorb			These materials absorb heat quicker and store it in greater quantities than plants , soil , and water.
absorb | absorption	plants		absorb			However , bacteria must decompose organic ( plant or animal ) material before plants can absorb its inorganic components.
absorb | absorption	plants		absorb			Certain plants , known as hyperaccumulators , absorb unusually large amounts of metals in comparison to other plants.
absorb | absorption	plants		absorb			Fertilizing The plants -- including room and balcony plants -- absorb fertilizer best on these days.
absorb | absorption	plants		absorb			Epiphytic plants can absorb over a ton of water but do no harm to the tree they live on.
absorb | absorption	plants		absorb			Scientists have known for decades that trees and other plants absorb carbon dioxide as they grow and some soils do as well.
absorb | absorption	plants		absorb			While some plants do absorb metals in the soil , they do so at insignificant levels.
absorb | absorption	plants		absorb			As stated above , plants do not readily absorb non-essential metalsto human health.
absorb | absorption	plants		absorb			As stated above , plants do not readily absorb non-essential metals that occur naturally in soils or in trace amounts in fertilizers.
absorb | absorption	plants		absorb	energy		Due to variable environmental conditions , plants often absorb light energy that is in excess of what can be used in photosynthesis.
absorb | absorption	plants		absorb			Soils contaminated by airborne lead accumulate the mineral , and plants absorb it from the soil.
absorb | absorption	plants		absorb			Thus plants absorb carbonic acid gas , and give off oxygen.
absorb | absorption	plants		absorb			They help keep the air clean since trees and other plants absorb carbon dioxide and produce oxygen.
